amenity	cuisine	takeaway	name
restaurant	crepe	yes	L'Etape
restaurant	crepe	yes	Le Triskell
restaurant	crepe	yes	l'Île ô Crêpes
restaurant	crepe	yes	L'instant gourmand
restaurant	crepe	yes	Mamie Bigoude
restaurant	crepe	yes	Mam Korydwen
restaurant	crepe	yes	Ti Annick
restaurant	crepe	yes	Twist 'n' Crêpes
restaurant	croque-monsieur		Au maître carré
restaurant	Crous	yes	Cafétéria SeaTech
restaurant	cuban		Habanita chic
restaurant	cuisine_basée_sur_le_fromage	no	La Maison des Fondues
restaurant	Cuisine_familiale	yes	Les flagrants délires
restaurant	cuisine_feu_de_bois;produits_locaux;pizza_le_mercredi		Le Regain
restaurant	Cuisine_française_bistronomique		La Table de Meudon
restaurant	cuisine_francaise		L'art des mets
restaurant	"Cuisine_française,_pizzas"		Le Cocotier
restaurant	Cuisine locale et lyonnaise		Traiteur Schmitt Gilles
restaurant	cuisine_nissarde		Les Niçois
restaurant	cuisine_tibétaine		Potala Korner
restaurant	Cuisine_traditionelle_française	no	La P'tite Auberge
restaurant	Cuisine_traditionnelle;Brasserie	no	Café Jean
restaurant	"cuisine_traditionnelle,_grillades_pizza_au_feu_de_bois"		La Taverne
restaurant	cuisine_traditionnelle		L'Epicerie
restaurant	cuisse_de_grenouille		La Table de Jean-Jacques
restaurant	cupcakes;smoothie	yes	Miss Cupcake
restaurant	curry		Nirmala's Pub
restaurant	dégustation		Chez Christine et Jean-Luc
restaurant	Dégustation_de_fruits_de_mer		Chez Christine et Jean-Luc
restaurant	dégustation;seafood	yes	Chez Christine et Jean-Luc
restaurant	deli;burger;bavarian;sausage;french	yes	O délices des Cime
restaurant	deli;burger;steak_house;fish_and_chips		Urban Butcher
restaurant	delicatessen		Rotz
restaurant	deli;fine_dining;regional;international;french;local		Le Pressoir d'Argent‐Gordon Ramsay
restaurant	deli;friture;pizza;chicken		Le Poulet Bronzé
restaurant	deli;italian;local;french		Bistro au coin
restaurant	deli;local;regional		Le lys martagon
restaurant	deli	yes	Schwartz's Deli
restaurant	diner;pizza;fish_and_chips;french		Le Sun’Day
restaurant	diner;regional;french		Au tonneau fleuri
restaurant	diner;regional;french		Bistrot des songes
restaurant	diner;steak_house;coffee_shop;french		Annexe-Saumur
restaurant	diner	yes	Les longanis
restaurant	dominican		Sabor Y Son
restaurant	doner		Orient Express
restaurant	donut;burger;coffee_shop;cake;sandwich	yes	45ème parallèle
restaurant	duck	yes	The Frenchie
restaurant	du_monde		Bistrot de l'Estey
restaurant	eastern_europe		Au Rendez-Vous des Touristes
restaurant	egyptian		Délices du Caire
restaurant	egyptian;french	yes	Beau Rêve
restaurant	egyptian;lebanese		Le Ramsès
restaurant	egyptian		Le Nil
restaurant	elsacienne		Hôtel Auberge des Trois Châteaux
restaurant	erythrean	yes	Le Selam
restaurant	Espagnole;french		Pic Adore
restaurant	Estaminet_cuisine_régionale flamande		Café de la Fontaine
restaurant	ethiopian		Abyssinia
restaurant	ethiopian		Adey Abeba
restaurant	ethiopian;african		Abyssinia
restaurant	ethiopian		Entoto Restaurant
restaurant	ethiopian		Ethiopia
restaurant	ethiopian		Godjo
restaurant	ethiopian		Habesha
restaurant	ethiopian		Itegue Taïtu
restaurant	ethiopian		Lac Tana
restaurant	ethiopian		Lalibela
restaurant	ethiopian		Les saveurs d'Abyssinie
restaurant	ethiopian		Les Saveurs d'Abyssinie
restaurant	ethiopian		Massawa
restaurant	ethiopian		Ménélik
restaurant	ethiopian		Messob
restaurant	ethiopian	no	Ô Paradis Éthiopien
restaurant	ethiopian		Restaurant éthiopien
restaurant	ethiopian		Restaurant Éthiopien
restaurant	ethiopian		She Ger
restaurant	éthiopienne		Lalibela
restaurant	éthiopienne	no	Abyssinia
restaurant	etiopia		Karamara
restaurant	étudiant		Crous Resto U' de la Nive
restaurant	european		Brasserie de l'Union
restaurant	european		Brasserie du Marché
restaurant	european		Histoires de
restaurant	european		Kaffee Berlin Cordeliers
restaurant	european		Kaptain Kafé
restaurant	european		Le Boudoir
restaurant	european		Le Cèdre du Liban
restaurant	european		Les P'tites Arcades
restaurant	european		O Lusitano
restaurant	european		Restaurant l'Expression
restaurant	européenne	yes	Au père fouettard
restaurant	falafel		Chez Marianne
restaurant	falafel		Falafoul
restaurant	falafel		Falapit
restaurant	falafel	yes	L'As du Fallafel
restaurant	falafel	yes	Massa
restaurant	falfels		Falapit - Saint-Pierre
restaurant	familiale	no	1R2 Famille
restaurant	familliale 		auberge de porta
restaurant	familliale 		La Flambée
restaurant	Familliale		Restaurant Le Village
restaurant	Fançaise;french		Au Coq en Pâte
restaurant	fast_food		BenBurger
restaurant	fast_food;brunch		Côté Patio
restaurant	fast_food;buffet	yes	Le Régal
restaurant	"fast food, burgers"		Le Krust - Burger Fire Grill
restaurant	fast_food		Buvette Forclaz
restaurant	fast_food		Chez Arthur
restaurant	fast_food;falafel;kebab		Helin snack
restaurant	fast_food;kebab		Best Of Kebab
restaurant	fast_food		Le Cocon
restaurant	fast-food 		L'Entrepan
restaurant	fast-food		Le Spirit Café
restaurant	fast-food		Lordberry Coffeeshop
restaurant	fast_food	only	Red d'Hippo
restaurant	fast_food;pasta;pizza	yes	Au Rassemblement
restaurant	fast_food;pizza;burger		Les Sablettes
restaurant	fast_food;sandwich	yes	Chicken Burger
restaurant	fast_food		Sur le pouce
restaurant	fast_food		Veg'And Co
restaurant	fast_food	yes	Ouest Express Confluence
restaurant	fast_food	yes	Wingo's
restaurant	fine_cuisine		La cuisine de Lolie
restaurant	fine_dining		Alain Ducasse au Plaza Athénée
restaurant	fine_dining		Amphitryon Capucine
restaurant	fine_dining		Apicius
restaurant	fine_dining		Aromatic
restaurant	fine_dining		Auberge de la Fontaine aux Muses
restaurant	fine_dining		Auberge des Bouviers
restaurant	fine_dining		Auberge Saint-Laurent
restaurant	fine_dining		Au Fin Gourmet
restaurant	fine_dining		Aux Plaisirs Des Halles
restaurant	fine_dining		Bistrot Côté Quillier
restaurant	fine_dining		Blackeyes
restaurant	fine_dining		Breathe
restaurant	fine_dining		Briketenia
restaurant	fine_dining		Cezembre
restaurant	fine_dining		Chantairelle
restaurant	fine_dining		Château Cordeillan-Bages
restaurant	fine_dining		Château de Sully
restaurant	fine_dining		Domaine De Carrière
restaurant	fine_dining		Empreinte
restaurant	fine_dining		Epicure
restaurant	fine_dining		Étude
restaurant	fine_dining;french		Café de France - Restaurant Lisana
restaurant	fine_dining;french		Café de Paris
restaurant	fine_dining;french		La Ferme de Bouffémont
restaurant	fine_dining;french		Le Flaveur
restaurant	fine_dining;french		Le Manège Des Saisons
restaurant	fine_dining;french;local;mediterranean;seafood		Le Pradeau Plage
restaurant	fine_dining;french		Machine à Coudes
restaurant	fine_dining;french;seafood		Boutary
restaurant	fine_dining		Hôtel Régina
restaurant	fine_dining		Hôtel restaurant Chilo
restaurant	fine_dining		Ilura
restaurant	fine_dining;japanese;french		Fanfan
restaurant	fine_dining		Julien Cruège
restaurant	fine_dining		L'Abeille
restaurant	fine_dining		La Bonne Excuse
restaurant	fine_dining		La Flambée
restaurant	fine_dining		La Fleur de Sel
restaurant	fine_dining		La Fontaine de Mars
restaurant	fine_dining		La Fourchette des Ducs
restaurant	fine_dining		La Grande Cascade
restaurant	fine_dining		La Maison du Fleuve
restaurant	fine_dining		L'Angélique
restaurant	fine_dining		L'ardoise
restaurant	fine_dining		L'armoise
restaurant	fine_dining		La Table
restaurant	fine_dining		La Table de Burdigala
restaurant	fine_dining		La Table DT
restaurant	fine_dining		La Table du Médoc Restaurant du Golf
restaurant	fine_dining		L'Atelier Flavien Valère
restaurant	fine_dining		Le Bistro de l'Octroi
restaurant	fine_dining		Le Bontemps
restaurant	fine_dining		Le Cinq
restaurant	fine_dining		Le Clarence
restaurant	fine_dining		Le Fer à Cheval
restaurant	fine_dining		Le Figuier de St Esprit
restaurant	fine_dining		Le Gabriel
restaurant	fine_dining		Le Gabriel
restaurant	fine_dining		Le Grand Bleu
restaurant	fine_dining		Le Jeu de Paume
restaurant	fine_dining		Le Lion d'Or
restaurant	fine_dining		Le Manoir de Montesquiou
restaurant	fine_dining		Le Mas des arômes
restaurant	fine_dining		Le Moulin de Poustagnacq
restaurant	fine_dining		Le Parcours Gourmand
restaurant	fine_dining		Le Pavillon de Margaux
restaurant	fine_dining		Le Pincemin
restaurant	fine_dining		Le Quinzième
restaurant	fine_dining		Le Saprien
restaurant	fine_dining		Le Savoie
restaurant	fine_dining		Les Jardins de l'Opéra
restaurant	fine_dining		Le Sud
restaurant	fine_dining		Les Vieux Murs
restaurant	fine_dining		L'Iguane
restaurant	fine_dining;local;french		Les Glycines
restaurant	fine_dining		L'Océan
restaurant	fine_dining		L'O d'Ici
restaurant	fine_dining		L'Osmose
restaurant	fine_dining		Maison des Lacs
restaurant	fine_dining		Maison Rostang
restaurant	fine_dining		Maison Sukaldari
restaurant	fine_dining		MaSa
restaurant	fine_dining	no	Château de Dissay Restaurant
restaurant	fine_dining	no	Ivan Vautier
restaurant	fine_dining	no	La Case Pitey
restaurant	fine_dining	no	Restaurant la Quincaillerie
restaurant	fine_dining		Padam Padam
restaurant	fine_dining;pancake		Les 5 sens
restaurant	fine_dining		Pierre Gagnaire
restaurant	fine_dining;regional		Au Dauphin
restaurant	fine_dining;regional		Co
restaurant	"fine_dining,_regional,_french"	no	Auberge du Val au Cesne
restaurant	fine_dining		Relais de la Poste
restaurant	fine_dining		Restaurant Blanche de Castille
restaurant	fine_dining		Restaurant David Toutain
restaurant	fine_dining		Restaurant de l'Arbre
restaurant	fine_dining		Restaurant du Domaine de Larchey
restaurant	fine_dining		Restaurant Lasserre
restaurant	fine_dining		Restaurant L’Atelier Gourmand
restaurant	fine_dining		Restaurant Nicolas L
restaurant	fine_dining		Restaurant Philippe Maré
restaurant	fine_dining		Rozo
restaurant	fine_dining		SKAB
restaurant	fine_dining		Un Parfum de Gourmandise
restaurant	fine_dining		Villa Navarre
restaurant	fine_dining	yes	L'Imprévu
restaurant	fish		À Contre Courant
restaurant	fish		A l'abri des barges
restaurant	fish		Amarine
restaurant	fish_and_chips		Auberge des Pêcheurs
restaurant	fish_and_chips;burger;seafood		Restaurant L'Escabèche
restaurant	fish_and_chips		Chez Léon
restaurant	fish_and_chips;fish	no	La Criée
restaurant	fish_and_chips		Fish'tro
restaurant	fish_and_chips;french;burger;pizza;sandwich	yes	Crok Nature
restaurant	fish_and_chips		Holland Snack La Tulipe
restaurant	fish_and_chips		Johana's Fish & Chips
restaurant	fish_and_chips		Le Barbican
restaurant	fish_and_chips		Le Pressoir
restaurant	fish_and_chips		Le Relais Sainte-Anne
restaurant	fish_and_chips		Les Penn Sardines
restaurant	fish_and_chips		Roses des Sables
restaurant	fish_and_chips		So Fish
restaurant	fish_and_chips	yes	Fish And Chips
restaurant	fish_and_chips	yes	La Baule Fish & Chips
restaurant	fish_and_chips	yes	La roulotte
restaurant	fish_and_chips	yes	Le Croustys
restaurant	fish_and_chips	yes	Père & Fish
restaurant	fish_and_chips	yes	Pornic Fish & chips
restaurant	fish_and_chips	yes	Pornichet Fish & Chips
restaurant	fish		Au Poisson Bleu
restaurant	fish		Aux Îles Marquises
restaurant	fish		Bisca Thon Thon – Bisca Sushi
restaurant	fish		Boccaccio
restaurant	fish		Café du Port
restaurant	fish;cake;local;coffee_shop		Le Gaulius
restaurant	fish		Chez Brume
restaurant	fish		Chez Jombart La Salle à Manger
restaurant	fish		Chez marco
restaurant	fish		Côté Mer
restaurant	fish		Côté Plage
restaurant	fish		Del Mare
restaurant	fish		Feyrouz Côté Mer
restaurant	fish;fish_and_chips;seafood;local		La belle mer
restaurant	fish		Fleur de Sel
restaurant	fish;french;chicken;seafood;caribbean		La Tartanaise
restaurant	fish;french;italian_pizza;coffee_shop;cake;local;mediterranean;seafood;noodles;pasta;pizza;regional;ice_cream		Le Mille Sabords
restaurant	fish;french		L’atelier du Pêcheur
restaurant	fish;french		Le Diamant
restaurant	fish;french		Le Gabion
restaurant	fish;french		L'Escapade
restaurant	fish;french		Marie Jack
restaurant	fish;french	no	L'Amiral
restaurant	fish;french		Pignon Nouvelle Vague
restaurant	fish;french;sandwich;pancake;burger;friture;fish_and_chips;barbecue		La cabane du pecheur
restaurant	fish;french;seafood		L'oasis
restaurant	fish		Garnier
restaurant	fish		Gildas Delamer
restaurant	fish		Goumard
restaurant	fish;grill;french;seafood;local		Sur la braise
restaurant	fish;grill;french;seafood;mediterranean		La Bouillabaisse
restaurant	fish;grill;pizza		L'Oasis
restaurant	fish;ice_cream;caribbean		L'Amandier
restaurant	fish;ice_cream;crepe;seafood;mediterranean;coffee_shop;steak_house		Il pescatore
restaurant	fish		Jardin du Fruit de Mer
restaurant	fish		Kalypso
restaurant	fish		Kuzina
restaurant	fish		La Baie des Moules
restaurant	fish		La Boissonnerie
restaurant	fish		La boite à sardine
restaurant	fish		La Cabane de Manu
restaurant	fish		La Cabane du Fier
restaurant	fish		La Closerie des Lilas
restaurant	fish		La Creuzade
restaurant	fish		La Criee
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Criée
restaurant	fish		La Ferme des Nielles
restaurant	fish		La Frégate
restaurant	fish		La Frégate
restaurant	fish		La Halte Nautique
restaurant	fish		Laks
restaurant	fish		L'Alsace à Table
restaurant	fish		La Luna
restaurant	fish		La Maison de L'Océan
restaurant	fish		La Maison du Coquillage
restaurant	fish		La Marie Galante
restaurant	fish		La Méduse
restaurant	fish		La Moulerie
restaurant	fish		Lamparo
restaurant	fish		L'annexe
restaurant	fish		La Pêcherie
restaurant	fish		La Perle de Saint Louis
restaurant	fish		La Perle des Grèves
restaurant	fish		La Poissonerie
restaurant	fish		La Poissonnerie et pas que...
restaurant	fish		La Popote de la Mer
restaurant	fish		La Rotonde
restaurant	fish		La Source du Péché
restaurant	fish		las saveur de l'ocean
restaurant	fish		La Tapita
restaurant	fish		La Taverne de Maître Kanter
restaurant	fish		La Tetrade
restaurant	fish		Le Bellevue
restaurant	fish		Le Bonaparte
restaurant	fish		Le Borsalino
restaurant	fish		Le Boucanier
restaurant	fish		Le Brizolon
restaurant	fish		Le Cabanon Marin
restaurant	fish		L’Écailler
restaurant	fish		L'Ecailler du Bistrot
restaurant	fish		Le Casier
restaurant	fish		L'ecume des mers
restaurant	fish		Le D.C.P.
restaurant	fish		Le Denti
restaurant	fish		Le Duc
restaurant	fish		Le Fish'Tro de Leon
restaurant	fish		Le Gafetou
restaurant	fish		Le Gambetta
restaurant	fish		Le Jour du Poisson
restaurant	fish		Le Mazet du Vaccarès
restaurant	fish		L'Embarcadère
restaurant	fish		L'Embarcadère
restaurant	fish		Le Monde de Don Cabillaud
restaurant	fish		Le Narval
restaurant	fish		L’entre mer
restaurant	fish		Le Petit Commerce
restaurant	fish		Le Petit Mickey
restaurant	fish		Le Ponant
restaurant	fish		le Pothuau
restaurant	fish		Les Bars'Jo
restaurant	fish		Les Bateliers
restaurant	fish		L'Escale
restaurant	fish		L'Escale
restaurant	fish		L'Escale Maritime
restaurant	fish		Le Scaphandre
restaurant	fish		Les Frères de la Côte
restaurant	fish		Les Gens de Mer
restaurant	fish		Les Marines
restaurant	fish		L'Espadon
restaurant	fish		Les Pêcheurs
restaurant	fish		Les Pirates de Montmartre - La Cuisine
restaurant	fish		Les Plaisanciers
restaurant	fish		Les Roches
restaurant	fish		Le Steinway
restaurant	fish		Les Trésors de la mer
restaurant	fish		Le Sud
restaurant	fish		LeTrois Mâts
restaurant	fish		L'Huître sur le Zinc
restaurant	fish		L'Huitrier du Château
restaurant	fish		L'institution
restaurant	fish		Mathushan
restaurant	fish		Octopus
restaurant	fish;pasta		Un Coin de ...
restaurant	fish		Pays de Bessin
restaurant	fish;pizza		Café de la place Garibaldi
restaurant	fish;pizza		Le Billot
restaurant	fish;pizza;seafood		L'Ancura
restaurant	fish		Poissonnerie Moderne
restaurant	fish		Quai 25
restaurant	fish;regional;breakfast;french;ice_cream;seafood;local;coffee_shop;pasta;deli;chicken;fish_and_chips		Le skippy
restaurant	fish;regional;french;savory_pancakes;crepe;seafood		Kreiz An Avel
restaurant	fish;regional		Gîte Le Cormoran Voyageur
restaurant	fish;regional;ice_cream;french;seafood;mediterranean;fine_dining;pizza;fish_and_chips;tapas		Auberge de la Rade
restaurant	fish;regional		La Caravelle
restaurant	fish		Restaurant Au Vieux Pêcheur
restaurant	fish		restaurant Barba
restaurant	fish		Restaurant de la Marée
restaurant	fish		Restaurant du port
restaurant	fish		"Restaurant ""La Mini Vague"""
restaurant	fish		Restaurant Le Buccin
restaurant	fish;salad		Mypoki
restaurant	fish;seafood		Au Bistrot Marin
restaurant	fish;seafood;french		La Taverne
restaurant	fish;seafood;french		Le Relais des Salines
restaurant	fish;seafood		Fumoir Marin
restaurant	fish;seafood		La Criée
restaurant	fish;seafood		La Criée
restaurant	fish;seafood		Les Viviers de Banastère
restaurant	fish;seafood;local		Kô-Ngé-Âa-Ké
restaurant	fish;seafood;local		Le Cocagne
restaurant	fish;seafood;mediterranean;french		La Jetée
restaurant	fish;seafood;mediterranean		Le Bon Espoir
restaurant	fish;seafood		Quai Marine
restaurant	fish;seafood;steak_house;barbecue;ice_cream		La Pêcherie
restaurant	fish;spanish;mediterranean;french		Le Rencard
restaurant	fish;steak_house;french		Le Bar d'Ô
restaurant	fish		Sun Beach
restaurant	fish		The Sailor
restaurant	fish		Tiahura
restaurant	fish		Vin & Marée
restaurant	fish	yes	Le Ptit Crabe
restaurant	fish	yes	L'Escale
restaurant	flammekueche		Muller
restaurant	fondue;french	no	Le Montagn'Art
restaurant	fondue;french;regional	no	La Lodze
restaurant	fondue		Le Brasier
restaurant	fondue		Pain Vin Fromages
restaurant	fondue		The Melting Pot
restaurant	fondue		The Melting Pot
restaurant	Fouées		Les Caves de Marson
restaurant	française		A la Cloche d'Or
restaurant	Française		A Suliata
restaurant	française		Boulom
restaurant	francaise		Chez Maman
restaurant	française		Comète
restaurant	française;créole		Le Petitbonum
restaurant	française;european;grillades		Le Ficky
restaurant	"Francaise,_Européenne"		Am (Alexandre Mazzia)
restaurant	"Française,_Fruits_de_mer_&_Poisson,_Méditerranéenne,_Européenne,_Soupes"		L'Épuisette
restaurant	"française,gastronomique"		L'Autre Version
restaurant	française_gastronomique		Maxim's
restaurant	française 		L'Aéronaute
restaurant	Française		La Fabrik à Fromage
restaurant	francaise		Le Bistronome du Chateau
restaurant	française		Le Manoir
restaurant	francaise		L'Estival
restaurant	Française		L' Imprévue
restaurant	"Française,_Méditerranéenne,_Européenne"		Une table au sud
restaurant	"Française,_Méditerranéenne,_Soupes"		"Michel, Brasserie des Catalans"
restaurant	française	no	Le Petit Gourmand
restaurant	française	no	L'Un Des Sens
restaurant	"française,_provençale"		La Figuière
restaurant	française;regional;coffee_shop		Restaurant Paul
restaurant	française	yes	Cooking Cuisine Maison
restaurant	Français		La Pergola
restaurant	Franco_Portugaise		Provence Café
restaurant	french		136 Avenue
restaurant	french		144
restaurant	french		1741
restaurant	french		2 Potes au feu
restaurant	french		3.14
restaurant	french		345
restaurant	french		4 Saisons
restaurant	french		4 Z'arts
restaurant	french		5 Bis
restaurant	french		888
restaurant	french		9 caves - vin - bio restaurant -Location de gites vignerons
restaurant	french		Abattoir et végétal
restaurant	french		Abbaye de Collonges
restaurant	french		à boire & à manger
restaurant	french		A Boire et à Manger
restaurant	french		Académie Culinaire Escom
restaurant	french		A Cala
restaurant	french		A Cantina
restaurant	french		A comme Alex
restaurant	french		À Côté
restaurant	french		A Côté du Saint-Martin
restaurant	french		Afaria
restaurant	french		Affamés
restaurant	french		Affinithé
restaurant	french;african;pancake;breakfast;steak_house		Gadiamb City
restaurant	french		Agora brasserie
restaurant	french		A Gouyette
restaurant	french		Ailleurs
restaurant	french		Air Accueil
restaurant	french		Airbus Café
restaurant	french		Aiuberge du Cheval Blanc
restaurant	french		À La Biche Au Bois
restaurant	french		A la Bonne Adresse
restaurant	french		A la Bonne Auberge
restaurant	french		À la Bonne Auberge
restaurant	french		À la bonne Franckette
restaurant	french		à la bonne franquette
restaurant	french		À la bonne Franquette
restaurant	french		A la Bonne Heure
restaurant	french		A La Bonne Heure
restaurant	french		À la bonne heure
restaurant	french		A la bonne table
restaurant	french		À l'Abri des Flots
restaurant	french		A l'Abri du Kraken
restaurant	french		À l'abri du Vent
restaurant	french		A la Couronne
restaurant	french		À l'Affaire
restaurant	french		A l'Agneau Blanc
restaurant	french		À l'Aise Breizh
restaurant	french		A La Maison
restaurant	french		À la Maison
restaurant	french		A L'Ancre De Salut
restaurant	french		A L'Ardoise
restaurant	french		A L'Ardoise
restaurant	french		À l'ardoise
restaurant	french		A la Réunion des Amis
restaurant	french		À la table du Puisard
restaurant	french		À la Tête de Lard
restaurant	french		A la Vignette
restaurant	french		A la Ville de Colmar
restaurant	french		A la Ville de Nancy
restaurant	french		Albert 1er
restaurant	french		Alcazar
restaurant	french		A l'Echevin
restaurant	french		A l'Endroit
restaurant	french		À l'Époque
restaurant	french		Alex
restaurant	french		Alfred's Café
restaurant	french		Aline & H
restaurant	french		Alix et Mika
restaurant	french		Allantoine
restaurant	french		Allard
restaurant	french		Allison Kfé
restaurant	french		Allium Ursinum
restaurant	french		À l'Ombre du Platane
restaurant	french		Al Paìs
restaurant	french		Altitude
restaurant	french		âM20
restaurant	french		A Macciotta
restaurant	french		À ma Table
restaurant	french		Amazoone
restaurant	french		Ambiance Bistrot
restaurant	french		Ambroisie
restaurant	french		Ambrosia
restaurant	french		A merenda
restaurant	french;american;european		Au Bureau
restaurant	french		A Mon Idée
restaurant	french		Amoretti
restaurant	french		Amphytrion
restaurant	french		Anatable
restaurant	french		Ancien Hotel Baudy
restaurant	french		Anco
restaurant	french and regional specialities		La Croix de Savoie
restaurant	french		Anga
restaurant	french		Angle Alpha
restaurant	french		Ankka
restaurant	french		Anna Maria
restaurant	french		Anne de Bretagne
restaurant	french		A Noste
restaurant	french		Antalya
restaurant	french		Antoine Côté Cour
restaurant	french		A.O.C.
restaurant	french		aravis caffe
restaurant	french		Arc en Ciel
restaurant	french		Archidona
restaurant	french		Ardèche Camping
restaurant	french		Ardoise et Vin
restaurant	french		Arena Biarritz
restaurant	french;argentinian	no	L'étable d'Ossau
restaurant	french		Argonne
restaurant	french		Arii Vahine
restaurant	french		Aristide
restaurant	french;armenian		Chez Caro
restaurant	french		Ar Milin' - Restaurant Panoramique
restaurant	french		Aromatik
restaurant	french		Arosta
restaurant	french		Arpero
restaurant	french		Arpette
restaurant	french		Ar Piliguet
restaurant	french		Arrets de Jeu
restaurant	french		Arsenic
restaurant	french		Art'Café
restaurant	french		Art'risto
restaurant	french		Arts et Saveurs
restaurant	french		As de Trèfle
restaurant	french - asian		La Cafetière Fêlée
restaurant	french;asian		La Lune
restaurant	french;asian		Le Petit Bordésiot
restaurant	french;asian		Le Quai
restaurant	french;asian		Les Jardins
restaurant	french;asian;oriental		Restaurant Miles - Bordeaux
restaurant	french;asian		Restaurant du quai
restaurant	french		Aspic
restaurant	french		Astalix
restaurant	french		À Taaable !!
restaurant	french		A Table
restaurant	french		À Table
restaurant	french		À Table !
restaurant	french		Ateapick
restaurant	french		Atelier 115
restaurant	french		Atelier 28
restaurant	french		Atelier d'Antan
restaurant	french		Atelier d'Elise
restaurant	french		Atelier des Faures
restaurant	french		Atelier du goût
restaurant	french		Atelier Fine Bouche
restaurant	french		Atelier Lebeau
restaurant	french		At Me Café
restaurant	french		Atom
restaurant	french		Âtre Fleuri
restaurant	french		A’Trego
restaurant	french		Au 31
restaurant	french		Au 3 Passages
restaurant	french		Au 87
restaurant	french		Au 9 G D O
restaurant	french		Au Baron
restaurant	french		Au Benefice
restaurant	french		Au Bercail
restaurant	french		Auberge Alsacien
restaurant	french		Auberge Armor Villaine
restaurant	french		Auberge au Boeuf
restaurant	french		Auberge Au bord de l'eau
restaurant	french		Auberge au Pied de la Grande Cascade
restaurant	french		Auberge aux Acacias «Les Frères Gapp»
restaurant	french		Auberge Aux Portes de Conques
restaurant	french		Auberge Béarnaise
restaurant	french		Auberge Bressane
restaurant	french		Auberge Chez Rosito
restaurant	french		Auberge d'Aijean
restaurant	french		Auberge d'Alex
restaurant	french		Auberge d'Archamps
restaurant	french		Auberge de Bourgogne
restaurant	french		Auberge de Carluc
restaurant	french		Auberge de Cassagne
restaurant	french		Auberge de Cendrillon
restaurant	french		Auberge de Chatillon
restaurant	french		Auberge de Chevillon
restaurant	french		Auberge de Combes
restaurant	french		Auberge de Combreux
restaurant	french		Auberge de Conflans
restaurant	french		Auberge de Conol
restaurant	french		Auberge de Contrevoz
restaurant	french		Auberge de France
restaurant	french		Auberge de L'Abbaye
restaurant	french		Auberge de l'Abbaye de Noirlac
restaurant	french		Auberge de la Borde
restaurant	french		Auberge de la Boucle
restaurant	french		Auberge De La Brenne
restaurant	french		Auberge de la Cascade
restaurant	french		Auberge de la Castille
restaurant	french		Auberge de la chapelle
restaurant	french		Auberge de la Chapelle
restaurant	french		Auberge de la Chapelle
restaurant	french		Auberge de la Cigogne
restaurant	french		Auberge de la Cour d'Hénon
restaurant	french		Auberge de la Cour-verte
restaurant	french		Auberge de la Croix
restaurant	french		Auberge de la Croix Blanche
restaurant	french		Auberge de la croix d'Augas
restaurant	french		Auberge de la Diège
restaurant	french		Auberge de la Diligence
restaurant	french		Auberge de la Forge
restaurant	french		Auberge de la gloriette
restaurant	french		Auberge de la Grenouille
restaurant	french		Auberge de l'Aiguillon
restaurant	french		Auberge de la Mairie
restaurant	french		Auberge de la Marine
restaurant	french		Auberge de la Petite Fadette
restaurant	french		Auberge de la Petite Moselle
restaurant	french		Auberge de la Pigouliere
restaurant	french		Auberge de la Poterne
restaurant	french		Auberge de la Poulcière
restaurant	french		Auberge de la Prairie
restaurant	french		Auberge de la Régordane
restaurant	french		Auberge de la Rive du Bois
restaurant	french		Auberge de la Rose
restaurant	french		Auberge de la Rose
restaurant	french		Auberge de la Route des Vins
restaurant	french		Auberge de l'Artoire
restaurant	french		Auberge de la Sélune
restaurant	french		Auberge de la source
restaurant	french		Auberge de l'Aspre
restaurant	french		Auberge de la tête de lard
restaurant	french		Auberge de la Tour
restaurant	french		Auberge de la Tour
restaurant	french		Auberge de l’Âtre
restaurant	french		Auberge de la Treille
restaurant	french		Auberge de la Tuilerie
restaurant	french		Auberge de la Vaivre
restaurant	french		Auberge de la Vallée
restaurant	french		Auberge de la Vallée
restaurant	french		Auberge de la Vallée Verte
restaurant	french		Auberge de Lavandieres
restaurant	french		Auberge de la Vielle Église
restaurant	french		Auberge de la Xaintrie
restaurant	french		Auberge de l'Aygues
restaurant	french		Auberge de l'Ecluse
restaurant	french		Auberge de l'écluse
restaurant	french		Auberge de l'Épine
restaurant	french		Auberge de l'Étang
restaurant	french		Auberge de l'Indrois
restaurant	french		Auberge de l'Oise
restaurant	french		Auberge de l'Olive
restaurant	french		Auberge de Lupé
restaurant	french		Auberge de Maître Pannetier
restaurant	french		Auberge de Montalivet
restaurant	french		Auberge de Montfleury
restaurant	french		Auberge de Myans
restaurant	french		Auberge de Pelleautier
restaurant	french		Auberge de Presles
restaurant	french		Auberge de Puech Verny
restaurant	french		Auberge de Quéribus
restaurant	french		auberge de Quilinen
restaurant	french		Auberge de Rochetaillée
restaurant	french		Auberge de Roussillon
restaurant	french		Auberge des 2 Pins
restaurant	french		Auberge des 3 Vallées
restaurant	french		Auberge des 4 Chemins
restaurant	french		Auberge des 4 Moulines
restaurant	french		Auberge des 4 saisons
restaurant	french		Auberge des 7 Princes
restaurant	french		Auberge de Saint-Armel
